Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Ancient Totem Mecha Glove,2,100.0,0.0,0,0,0
Ancient Totem Mecha Glove,3,100.0,0.0,0,0,0
Ancient Totem Mecha Glove,4,100.0,0.0,0,0,1
Ancient Totem Mecha Glove,5,100.0,0.0,0,0,1
Ancient Totem Mecha Glove,6,100.0,0.0,0,0,1
Ancient Totem Mecha Glove,7,45.0,25.0,0,1,1
Ancient Totem Mecha Glove,8,40.0,25.0,0,2,1
Ancient Totem Mecha Glove,9,35.0,25.0,0,2,1
Ancient Totem Mecha Glove,10,30.0,25.0,1,2,3
Ancient Totem Mecha Glove,11,25.0,25.0,1,2,4
Ancient Totem Mecha Glove,12,20.0,25.0,1,2,7
Ancient Totem Mecha Glove,13,15.0,25.0,1,2,12
Ancient Totem Mecha Glove,14,5.0,25.0,1,2,18
Ancient Totem Mecha Glove,15,1.0,25.0,1,2,30
Ancient Totem Mitten,1,100.0,0.0,0,0,0
Ancient Totem Mitten,2,100.0,0.0,0,0,0
Ancient Totem Mitten,3,100.0,0.0,0,0,0
Ancient Totem Mitten,4,100.0,0.0,0,0,0
Ancient Totem Mitten,5,100.0,0.0,0,0,0
Ancient Totem Mitten,6,100.0,0.0,0,0,0
Ancient Totem Mitten,7,45.0,25.0,0,1,0
Ancient Totem Mitten,8,40.0,25.0,0,2,0
Ancient Totem Mitten,9,35.0,25.0,0,2,0
Ancient Totem Mitten,10,30.0,25.0,1,2,0
Ancient Totem Mitten,11,25.0,25.0,1,2,0
Ancient Totem Mitten,12,20.0,25.0,1,2,1
Ancient Totem Mitten,13,15.0,25.0,1,2,2
Ancient Totem Mitten,14,5.0,25.0,1,2,3
Ancient Totem Mitten,15,1.0,25.0,1,2,6
Ancient Totem Muff,1,100.0,0.0,0,0,0
Ancient Totem Muff,2,100.0,0.0,0,0,0
Ancient Totem Muff,3,100.0,0.0,0,0,0
Ancient Totem Muff,4,100.0,0.0,0,0,0
Ancient Totem Muff,5,100.0,0.0,0,0,0
Ancient Totem Muff,6,100.0,0.0,0,0,0
Ancient Totem Muff,7,45.0,25.0,0,1,0
Ancient Totem Muff,8,40.0,25.0,0,2,0
Ancient Totem Muff,9,35.0,25.0,0,2,0
Ancient Totem Muff,10,30.0,25.0,1,2,0
Ancient Totem Muff,11,25.0,25.0,1,2,0
Ancient Totem Muff,12,20.0,25.0,1,2,1
Ancient Totem Muff,13,15.0,25.0,1,2,2
Ancient Totem Muff,14,5.0,25.0,1,2,3
Ancient Totem Muff,15,1.0,25.0,1,2,6
Ancient Totem Onesie,1,100.0,0.0,0,0,0
Ancient Totem Onesie,2,100.0,0.0,0,0,0
Ancient Totem Onesie,3,100.0,0.0,0,0,0
Ancient Totem Onesie,4,100.0,0.0,0,0,0
Ancient Totem Onesie,5,100.0,0.0,0,0,0
Ancient Totem Onesie,6,100.0,0.0,0,0,0
Ancient Totem Onesie,7,45.0,25.0,0,1,1
Ancient Totem Onesie,8,40.0,25.0,0,2,1
Ancient Totem Onesie,9,35.0,25.0,0,2,1
Ancient Totem Onesie,10,30.0,25.0,1,2,2
Ancient Totem Onesie,11,25.0,25.0,1,2,3
Ancient Totem Onesie,12,20.0,25.0,1,2,5
Ancient Totem Onesie,13,15.0,25.0,1,2,8
Ancient Totem Onesie,14,5.0,25.0,1,2,12
Ancient Totem Onesie,15,1.0,25.0,1,2,21
Ancient Totem Orb,1,100.0,0.0,0,0,1
Ancient Totem Orb,2,100.0,0.0,0,0,1
Ancient Totem Orb,3,100.0,0.0,0,0,1
Ancient Totem Orb,4,100.0,0.0,0,0,2
Ancient Totem Orb,5,100.0,0.0,0,0,2
Ancient Totem Orb,6,100.0,0.0,0,0,2
Ancient Totem Orb,7,45.0,25.0,0,1,3
Ancient Totem Orb,8,40.0,25.0,0,2,3
Ancient Totem Orb,9,35.0,25.0,0,2,3
Ancient Totem Orb,10,30.0,25.0,1,2,6
Ancient Totem Orb,11,25.0,25.0,1,2,9
Ancient Totem Orb,12,20.0,25.0,1,2,14
Ancient Totem Orb,13,15.0,25.0,1,2,24
Ancient Totem Orb,14,5.0,25.0,1,2,36
Ancient Totem Orb,15,1.0,25.0,1,2,61
Ancient Totem Orni,1,100.0,0.0,0,0,0
Ancient Totem Orni,2,100.0,0.0,0,0,0
Ancient Totem Orni,3,100.0,0.0,0,0,0
Ancient Totem Orni,4,100.0,0.0,0,0,0
Ancient Totem Orni,5,100.0,0.0,0,0,0
Ancient Totem Orni,6,100.0,0.0,0,0,0
Ancient Totem Orni,7,45.0,25.0,0,1,0
Ancient Totem Orni,8,40.0,25.0,0,2,0
Ancient Totem Orni,9,35.0,25.0,0,2,0
Ancient Totem Orni,10,30.0,25.0,1,2,1
Ancient Totem Orni,11,25.0,25.0,1,2,1
Ancient Totem Orni,12,20.0,25.0,1,2,2
Ancient Totem Orni,13,15.0,25.0,1,2,4
Ancient Totem Orni,14,5.0,25.0,1,2,6
Ancient Totem Orni,15,1.0,25.0,1,2,10
Ancient Totem Pants,1,100.0,0.0,0,0,0
Ancient Totem Pants,2,100.0,0.0,0,0,0
Ancient Totem Pants,3,100.0,0.0,0,0,0
Ancient Totem Pants,4,100.0,0.0,0,0,0
Ancient Totem Pants,5,100.0,0.0,0,0,0
Ancient Totem Pants,6,100.0,0.0,0,0,0
Ancient Totem Pants,7,45.0,25.0,0,1,0
Ancient Totem Pants,8,40.0,25.0,0,2,0
Ancient Totem Pants,9,35.0,25.0,0,2,1
Ancient Totem Pants,10,30.0,25.0,1,2,1
Ancient Totem Pants,11,25.0,25.0,1,2,2
Ancient Totem Pants,12,20.0,25.0,1,2,4
Ancient Totem Pants,13,15.0,25.0,1,2,6
Ancient Totem Pants,14,5.0,25.0,1,2,10
Ancient Totem Pants,15,1.0,25.0,1,2,16
Ancient Totem Power Mitten,1,100.0,0.0,0,0,0
Ancient Totem Power Mitten,2,100.0,0.0,0,0,0
Ancient Totem Power Mitten,3,100.0,0.0,0,0,0
Ancient Totem Power Mitten,4,100.0,0.0,0,0,0
Ancient Totem Power Mitten,5,100.0,0.0,0,0,0
Ancient Totem Power Mitten,6,100.0,0.0,0,0,0
Ancient Totem Power Mitten,7,45.0,25.0,0,1,0
Ancient Totem Power Mitten,8,40.0,25.0,0,2,0
Ancient Totem Power Mitten,9,35.0,25.0,0,2,0
Ancient Totem Power Mitten,10,30.0,25.0,1,2,0
Ancient Totem Power Mitten,11,25.0,25.0,1,2,0
Ancient Totem Power Mitten,12,20.0,25.0,1,2,1
Ancient Totem Power Mitten,13,15.0,25.0,1,2,2
Ancient Totem Power Mitten,14,5.0,25.0,1,2,3
Ancient Totem Power Mitten,15,1.0,25.0,1,2,6
Ancient Totem Quiver,1,100.0,0.0,0,0,0
Ancient Totem Quiver,2,100.0,0.0,0,0,0
Ancient Totem Quiver,3,100.0,0.0,0,0,0
Ancient Totem Quiver,4,100.0,0.0,0,0,1
Ancient Totem Quiver,5,100.0,0.0,0,0,1
Ancient Totem Quiver,6,100.0,0.0,0,0,1
Ancient Totem Quiver,7,45.0,25.0,0,1,1
Ancient Totem Quiver,8,40.0,25.0,0,2,1
Ancient Totem Quiver,9,35.0,25.0,0,2,1
Ancient Totem Quiver,10,30.0,25.0,1,2,3
Ancient Totem Quiver,11,25.0,25.0,1,2,4
Ancient Totem Quiver,12,20.0,25.0,1,2,7
Ancient Totem Quiver,13,15.0,25.0,1,2,12
Ancient Totem Quiver,14,5.0,25.0,1,2,18
Ancient Totem Quiver,15,1.0,25.0,1,2,30
Ancient Totem Rakki,1,100.0,0.0,0,0,0
Ancient Totem Rakki,2,100.0,0.0,0,0,0
Ancient Totem Rakki,3,100.0,0.0,0,0,0
Ancient Totem Rakki,4,100.0,0.0,0,0,0
Ancient Totem Rakki,5,100.0,0.0,0,0,0
Ancient Totem Rakki,6,100.0,0.0,0,0,0
Ancient Totem Rakki,7,45.0,25.0,0,1,0
Ancient Totem Rakki,8,40.0,25.0,0,2,0
Ancient Totem Rakki,9,35.0,25.0,0,2,0
Ancient Totem Rakki,10,30.0,25.0,1,2,0
Ancient Totem Rakki,11,25.0,25.0,1,2,0
Ancient Totem Rakki,12,20.0,25.0,1,2,1
Ancient Totem Rakki,13,15.0,25.0,1,2,2
Ancient Totem Rakki,14,5.0,25.0,1,2,3
Ancient Totem Rakki,15,1.0,25.0,1,2,6
Ancient Totem Robe,1,100.0,0.0,0,0,0
Ancient Totem Robe,2,100.0,0.0,0,0,0
Ancient Totem Robe,3,100.0,0.0,0,0,0
Ancient Totem Robe,4,100.0,0.0,0,0,0
Ancient Totem Robe,5,100.0,0.0,0,0,0
Ancient Totem Robe,6,100.0,0.0,0,0,0
Ancient Totem Robe,7,45.0,25.0,0,1,1
Ancient Totem Robe,8,40.0,25.0,0,2,1
Ancient Totem Robe,9,35.0,25.0,0,2,1
Ancient Totem Robe,10,30.0,25.0,1,2,2
Ancient Totem Robe,11,25.0,25.0,1,2,3
Ancient Totem Robe,12,20.0,25.0,1,2,5
Ancient Totem Robe,13,15.0,25.0,1,2,8
Ancient Totem Robe,14,5.0,25.0,1,2,12
Ancient Totem Robe,15,1.0,25.0,1,2,21
Ancient Totem Round Shoes,1,100.0,0.0,0,0,0
Ancient Totem Round Shoes,2,100.0,0.0,0,0,0
Ancient Totem Round Shoes,3,100.0,0.0,0,0,0
Ancient Totem Round Shoes,4,100.0,0.0,0,0,0
Ancient Totem Round Shoes,5,100.0,0.0,0,0,0
Ancient Totem Round Shoes,6,100.0,0.0,0,0,0
Ancient Totem Round Shoes,7,45.0,25.0,0,1,0
Ancient Totem Round Shoes,8,40.0,25.0,0,2,0
Ancient Totem Round Shoes,9,35.0,25.0,0,2,0
Ancient Totem Round Shoes,10,30.0,25.0,1,2,0
Ancient Totem Round Shoes,11,25.0,25.0,1,2,0
Ancient Totem Round Shoes,12,20.0,25.0,1,2,1
Ancient Totem Round Shoes,13,15.0,25.0,1,2,2
Ancient Totem Round Shoes,14,5.0,25.0,1,2,3
Ancient Totem Round Shoes,15,1.0,25.0,1,2,6
Ancient Totem Salwar,1,100.0,0.0,0,0,0
Ancient Totem Salwar,2,100.0,0.0,0,0,0
Ancient Totem Salwar,3,100.0,0.0,0,0,0
Ancient Totem Salwar,4,100.0,0.0,0,0,0
Ancient Totem Salwar,5,100.0,0.0,0,0,0
Ancient Totem Salwar,6,100.0,0.0,0,0,0
Ancient Totem Salwar,7,45.0,25.0,0,1,0
Ancient Totem Salwar,8,40.0,25.0,0,2,0
Ancient Totem Salwar,9,35.0,25.0,0,2,1
Ancient Totem Salwar,10,30.0,25.0,1,2,1
Ancient Totem Salwar,11,25.0,25.0,1,2,2
Ancient Totem Salwar,12,20.0,25.0,1,2,4
Ancient Totem Salwar,13,15.0,25.0,1,2,6
Ancient Totem Salwar,14,5.0,25.0,1,2,10
Ancient Totem Salwar,15,1.0,25.0,1,2,16
Ancient Totem Sandals,1,100.0,0.0,0,0,0
Ancient Totem Sandals,2,100.0,0.0,0,0,0
Ancient Totem Sandals,3,100.0,0.0,0,0,0
Ancient Totem Sandals,4,100.0,0.0,0,0,0
Ancient Totem Sandals,5,100.0,0.0,0,0,0
Ancient Totem Sandals,6,100.0,0.0,0,0,0
Ancient Totem Sandals,7,45.0,25.0,0,1,0
Ancient Totem Sandals,8,40.0,25.0,0,2,0
Ancient Totem Sandals,9,35.0,25.0,0,2,0
Ancient Totem Sandals,10,30.0,25.0,1,2,0
Ancient Totem Sandals,11,25.0,25.0,1,2,0
Ancient Totem Sandals,12,20.0,25.0,1,2,1
Ancient Totem Sandals,13,15.0,25.0,1,2,2
Ancient Totem Sandals,14,5.0,25.0,1,2,3
Ancient Totem Sandals,15,1.0,25.0,1,2,6
Ancient Totem Scimitar,1,100.0,0.0,0,0,1
Ancient Totem Scimitar,2,100.0,0.0,0,0,1
Ancient Totem Scimitar,3,100.0,0.0,0,0,1
Ancient Totem Scimitar,4,100.0,0.0,0,0,2
Ancient Totem Scimitar,5,100.0,0.0,0,0,2
Ancient Totem Scimitar,6,100.0,0.0,0,0,2
Ancient Totem Scimitar,7,45.0,25.0,0,1,3
Ancient Totem Scimitar,8,40.0,25.0,0,2,3
Ancient Totem Scimitar,9,35.0,25.0,0,2,3
Ancient Totem Scimitar,10,30.0,25.0,1,2,6
Ancient Totem Scimitar,11,25.0,25.0,1,2,9
Ancient Totem Scimitar,12,20.0,25.0,1,2,14
Ancient Totem Scimitar,13,15.0,25.0,1,2,24
Ancient Totem Scimitar,14,5.0,25.0,1,2,36
Ancient Totem Scimitar,15,1.0,25.0,1,2,61
Ancient Totem Shield,1,100.0,0.0,0,0,0
Ancient Totem Shield,2,100.0,0.0,0,0,0
Ancient Totem Shield,3,100.0,0.0,0,0,0
Ancient Totem Shield,4,100.0,0.0,0,0,1
Ancient Totem Shield,5,100.0,0.0,0,0,1
Ancient Totem Shield,6,100.0,0.0,0,0,1
Ancient Totem Shield,7,45.0,25.0,0,1,1
Ancient Totem Shield,8,40.0,25.0,0,2,1
Ancient Totem Shield,9,35.0,25.0,0,2,1
Ancient Totem Shield,10,30.0,25.0,1,2,3
Ancient Totem Shield,11,25.0,25.0,1,2,4
Ancient Totem Shield,12,20.0,25.0,1,2,7
Ancient Totem Shield,13,15.0,25.0,1,2,12
Ancient Totem Shield,14,5.0,25.0,1,2,18
Ancient Totem Shield,15,1.0,25.0,1,2,30
Ancient Totem Shirt,1,100.0,0.0,0,0,0
Ancient Totem Shirt,2,100.0,0.0,0,0,0
Ancient Totem Shirt,3,100.0,0.0,0,0,0
Ancient Totem Shirt,4,100.0,0.0,0,0,0
Ancient Totem Shirt,5,100.0,0.0,0,0,0
Ancient Totem Shirt,6,100.0,0.0,0,0,0
Ancient Totem Shirt,7,45.0,25.0,0,1,1
Ancient Totem Shirt,8,40.0,25.0,0,2,1
Ancient Totem Shirt,9,35.0,25.0,0,2,1
Ancient Totem Shirt,10,30.0,25.0,1,2,2
Ancient Totem Shirt,11,25.0,25.0,1,2,3
Ancient Totem Shirt,12,20.0,25.0,1,2,5
Ancient Totem Shirt,13,15.0,25.0,1,2,8
Ancient Totem Shirt,14,5.0,25.0,1,2,12
Ancient Totem Shirt,15,1.0,25.0,1,2,21
Ancient Totem Shoes,1,100.0,0.0,0,0,0
Ancient Totem Shoes,2,100.0,0.0,0,0,0
Ancient Totem Shoes,3,100.0,0.0,0,0,0
Ancient Totem Shoes,4,100.0,0.0,0,0,0
Ancient Totem Shoes,5,100.0,0.0,0,0,0
Ancient Totem Shoes,6,100.0,0.0,0,0,0
Ancient Totem Shoes,7,45.0,25.0,0,1,0
Ancient Totem Shoes,8,40.0,25.0,0,2,0
Ancient Totem Shoes,9,35.0,25.0,0,2,0
Ancient Totem Shoes,10,30.0,25.0,1,2,0
Ancient Totem Shoes,11,25.0,25.0,1,2,0
Ancient Totem Shoes,12,20.0,25.0,1,2,1
Ancient Totem Shoes,13,15.0,25.0,1,2,2
Ancient Totem Shoes,14,5.0,25.0,1,2,3
Ancient Totem Shoes,15,1.0,25.0,1,2,6
Ancient Totem Shortbow,1,100.0,0.0,0,0,1
Ancient Totem Shortbow,2,100.0,0.0,0,0,1
Ancient Totem Shortbow,3,100.0,0.0,0,0,1
Ancient Totem Shortbow,4,100.0,0.0,0,0,2
Ancient Totem Shortbow,5,100.0,0.0,0,0,2
Ancient Totem Shortbow,6,100.0,0.0,0,0,2
Ancient Totem Shortbow,7,45.0,25.0,0,1,3
Ancient Totem Shortbow,8,40.0,25.0,0,2,3
Ancient Totem Shortbow,9,35.0,25.0,0,2,3
Ancient Totem Shortbow,10,30.0,25.0,1,2,6
Ancient Totem Shortbow,11,25.0,25.0,1,2,9
Ancient Totem Shortbow,12,20.0,25.0,1,2,14
Ancient Totem Shortbow,13,15.0,25.0,1,2,24
Ancient Totem Shortbow,14,5.0,25.0,1,2,36
Ancient Totem Shortbow,15,1.0,25.0,1,2,61
Ancient Totem Slacks,1,100.0,0.0,0,0,0
Ancient Totem Slacks,2,100.0,0.0,0,0,0
Ancient Totem Slacks,3,100.0,0.0,0,0,0
Ancient Totem Slacks,4,100.0,0.0,0,0,0
Ancient Totem Slacks,5,100.0,0.0,0,0,0
Ancient Totem Slacks,6,100.0,0.0,0,0,0
Ancient Totem Slacks,7,45.0,25.0,0,1,0
Ancient Totem Slacks,8,40.0,25.0,0,2,0
Ancient Totem Slacks,9,35.0,25.0,0,2,1
Ancient Totem Slacks,10,30.0,25.0,1,2,1
Ancient Totem Slacks,11,25.0,25.0,1,2,2
Ancient Totem Slacks,12,20.0,25.0,1,2,4
Ancient Totem Slacks,13,15.0,25.0,1,2,6
Ancient Totem Slacks,14,5.0,25.0,1,2,10
Ancient Totem Slacks,15,1.0,25.0,1,2,16
Ancient Totem Spear,1,100.0,0.0,0,0,1
Ancient Totem Spear,2,100.0,0.0,0,0,1
Ancient Totem Spear,3,100.0,0.0,0,0,1
Ancient Totem Spear,4,100.0,0.0,0,0,2
Ancient Totem Spear,5,100.0,0.0,0,0,2
Ancient Totem Spear,6,100.0,0.0,0,0,2
Ancient Totem Spear,7,45.0,25.0,0,1,3
Ancient Totem Spear,8,40.0,25.0,0,2,3
Ancient Totem Spear,9,35.0,25.0,0,2,3
Ancient Totem Spear,10,30.0,25.0,1,2,6
Ancient Totem Spear,11,25.0,25.0,1,2,9
Ancient Totem Spear,12,20.0,25.0,1,2,14
Ancient Totem Spear,13,15.0,25.0,1,2,24
Ancient Totem Spear,14,5.0,25.0,1,2,36
Ancient Totem Spear,15,1.0,25.0,1,2,61
Ancient Totem Spellbook,1,100.0,0.0,0,0,1
Ancient Totem Spellbook,2,100.0,0.0,0,0,1
Ancient Totem Spellbook,3,100.0,0.0,0,0,1
Ancient Totem Spellbook,4,100.0,0.0,0,0,2
Ancient Totem Spellbook,5,100.0,0.0,0,0,2
Ancient Totem Spellbook,6,100.0,0.0,0,0,2
Ancient Totem Spellbook,7,45.0,25.0,0,1,3
Ancient Totem Spellbook,8,40.0,25.0,0,2,3
Ancient Totem Spellbook,9,35.0,25.0,0,2,3
Ancient Totem Spellbook,10,30.0,25.0,1,2,6
Ancient Totem Spellbook,11,25.0,25.0,1,2,9
Ancient Totem Spellbook,12,20.0,25.0,1,2,14
Ancient Totem Spellbook,13,15.0,25.0,1,2,24
Ancient Totem Spellbook,14,5.0,25.0,1,2,36
Ancient Totem Spellbook,15,1.0,25.0,1,2,61
Ancient Totem Staff,1,100.0,0.0,0,0,0
Ancient Totem Staff,2,100.0,0.0,0,0,0
Ancient Totem Staff,3,100.0,0.0,0,0,0
Ancient Totem Staff,4,100.0,0.0,0,0,1
Ancient Totem Staff,5,100.0,0.0,0,0,1
Ancient Totem Staff,6,100.0,0.0,0,0,1
Ancient Totem Staff,7,45.0,25.0,0,1,1
Ancient Totem Staff,8,40.0,25.0,0,2,1
Ancient Totem Staff,9,35.0,25.0,0,2,1
Ancient Totem Staff,10,30.0,25.0,1,2,3
Ancient Totem Staff,11,25.0,25.0,1,2,4
Ancient Totem Staff,12,20.0,25.0,1,2,7
Ancient Totem Staff,13,15.0,25.0,1,2,12
Ancient Totem Staff,14,5.0,25.0,1,2,18
Ancient Totem Staff,15,1.0,25.0,1,2,30
Ancient Totem Sword,1,100.0,0.0,0,0,1
Ancient Totem Sword,2,100.0,0.0,0,0,1
Ancient Totem Sword,3,100.0,0.0,0,0,1
Ancient Totem Sword,4,100.0,0.0,0,0,2
Ancient Totem Sword,5,100.0,0.0,0,0,2
Ancient Totem Sword,6,100.0,0.0,0,0,2
Ancient Totem Sword,7,45.0,25.0,0,1,3
Ancient Totem Sword,8,40.0,25.0,0,2,3
Ancient Totem Sword,9,35.0,25.0,0,2,3
Ancient Totem Sword,10,30.0,25.0,1,2,6
Ancient Totem Sword,11,25.0,25.0,1,2,9
Ancient Totem Sword,12,20.0,25.0,1,2,14
Ancient Totem Sword,13,15.0,25.0,1,2,24
Ancient Totem Sword,14,5.0,25.0,1,2,36
Ancient Totem Sword,15,1.0,25.0,1,2,61
Ancient Totem Tiara,1,100.0,0.0,0,0,0
Ancient Totem Tiara,2,100.0,0.0,0,0,0
Ancient Totem Tiara,3,100.0,0.0,0,0,0
Ancient Totem Tiara,4,100.0,0.0,0,0,0
Ancient Totem Tiara,5,100.0,0.0,0,0,0
Ancient Totem Tiara,6,100.0,0.0,0,0,0
Ancient Totem Tiara,7,45.0,25.0,0,1,0
Ancient Totem Tiara,8,40.0,25.0,0,2,0
Ancient Totem Tiara,9,35.0,25.0,0,2,0
Ancient Totem Tiara,10,30.0,25.0,1,2,1
Ancient Totem Tiara,11,25.0,25.0,1,2,1
Ancient Totem Tiara,12,20.0,25.0,1,2,2
Ancient Totem Tiara,13,15.0,25.0,1,2,4
Ancient Totem Tiara,14,5.0,25.0,1,2,6
Ancient Totem Tiara,15,1.0,25.0,1,2,10
Ancient Totem Tights,1,100.0,0.0,0,0,0
Ancient Totem Tights,2,100.0,0.0,0,0,0
Ancient Totem Tights,3,100.0,0.0,0,0,0
Ancient Totem Tights,4,100.0,0.0,0,0,0
Ancient Totem Tights,5,100.0,0.0,0,0,0
Ancient Totem Tights,6,100.0,0.0,0,0,0
Ancient Totem Tights,7,45.0,25.0,0,1,0
Ancient Totem Tights,8,40.0,25.0,0,2,0
Ancient Totem Tights,9,35.0,25.0,0,2,1
Ancient Totem Tights,10,30.0,25.0,1,2,1
Ancient Totem Tights,11,25.0,25.0,1,2,2
Ancient Totem Tights,12,20.0,25.0,1,2,4
Ancient Totem Tights,13,15.0,25.0,1,2,6
Ancient Totem Tights,14,5.0,25.0,1,2,10
Ancient Totem Tights,15,1.0,25.0,1,2,16
Ancient Totem Trousers,1,100.0,0.0,0,0,0
Ancient Totem Trousers,2,100.0,0.0,0,0,0
Ancient Totem Trousers,3,100.0,0.0,0,0,0
Ancient Totem Trousers,4,100.0,0.0,0,0,0
Ancient Totem Trousers,5,100.0,0.0,0,0,0
Ancient Totem Trousers,6,100.0,0.0,0,0,0
Ancient Totem Trousers,7,45.0,25.0,0,1,0
Ancient Totem Trousers,8,40.0,25.0,0,2,0
Ancient Totem Trousers,9,35.0,25.0,0,2,1
Ancient Totem Trousers,10,30.0,25.0,1,2,1
Ancient Totem Trousers,11,25.0,25.0,1,2,2
Ancient Totem Trousers,12,20.0,25.0,1,2,4
Ancient Totem Trousers,13,15.0,25.0,1,2,6
Ancient Totem Trousers,14,5.0,25.0,1,2,10
Ancient Totem Trousers,15,1.0,25.0,1,2,16
Ancient Totem Tunic,1,100.0,0.0,0,0,0
Ancient Totem Tunic,2,100.0,0.0,0,0,0
Ancient Totem Tunic,3,100.0,0.0,0,0,0
Ancient Totem Tunic,4,100.0,0.0,0,0,0
Ancient Totem Tunic,5,100.0,0.0,0,0,0
Ancient Totem Tunic,6,100.0,0.0,0,0,0
Ancient Totem Tunic,7,45.0,25.0,0,1,1
Ancient Totem Tunic,8,40.0,25.0,0,2,1
Ancient Totem Tunic,9,35.0,25.0,0,2,1
Ancient Totem Tunic,10,30.0,25.0,1,2,2
Ancient Totem Tunic,11,25.0,25.0,1,2,3
Ancient Totem Tunic,12,20.0,25.0,1,2,5
Ancient Totem Tunic,13,15.0,25.0,1,2,8
Ancient Totem Tunic,14,5.0,25.0,1,2,12
Ancient Totem Tunic,15,1.0,25.0,1,2,21
Ancient Totem Vest,1,100.0,0.0,0,0,0
Ancient Totem Vest,2,100.0,0.0,0,0,0
Ancient Totem Vest,3,100.0,0.0,0,0,0
Ancient Totem Vest,4,100.0,0.0,0,0,0
Ancient Totem Vest,5,100.0,0.0,0,0,0
Ancient Totem Vest,6,100.0,0.0,0,0,0
Ancient Totem Vest,7,45.0,25.0,0,1,1
Ancient Totem Vest,8,40.0,25.0,0,2,1
Ancient Totem Vest,9,35.0,25.0,0,2,1
Ancient Totem Vest,10,30.0,25.0,1,2,2
Ancient Totem Vest,11,25.0,25.0,1,2,3
Ancient Totem Vest,12,20.0,25.0,1,2,5
Ancient Totem Vest,13,15.0,25.0,1,2,8
Ancient Totem Vest,14,5.0,25.0,1,2,12
Ancient Totem Vest,15,1.0,25.0,1,2,21
Ancient Totem Voodoo Doll,1,100.0,0.0,0,0,1
Ancient Totem Voodoo Doll,2,100.0,0.0,0,0,1
Ancient Totem Voodoo Doll,3,100.0,0.0,0,0,1
Ancient Totem Voodoo Doll,4,100.0,0.0,0,0,2
Ancient Totem Voodoo Doll,5,100.0,0.0,0,0,2
Ancient Totem Voodoo Doll,6,100.0,0.0,0,0,2
Ancient Totem Voodoo Doll,7,45.0,25.0,0,1,3
Ancient Totem Voodoo Doll,8,40.0,25.0,0,2,3
Ancient Totem Voodoo Doll,9,35.0,25.0,0,2,3
Ancient Totem Voodoo Doll,10,30.0,25.0,1,2,6
Ancient Totem Voodoo Doll,11,25.0,25.0,1,2,9
Ancient Totem Voodoo Doll,12,20.0,25.0,1,2,14
Ancient Totem Voodoo Doll,13,15.0,25.0,1,2,24
Ancient Totem Voodoo Doll,14,5.0,25.0,1,2,36
Ancient Totem Voodoo Doll,15,1.0,25.0,1,2,61
Ancient Totem Wand,1,100.0,0.0,0,0,1
Ancient Totem Wand,2,100.0,0.0,0,0,1
Ancient Totem Wand,3,100.0,0.0,0,0,1
Ancient Totem Wand,4,100.0,0.0,0,0,2
Ancient Totem Wand,5,100.0,0.0,0,0,2
Ancient Totem Wand,6,100.0,0.0,0,0,2
Ancient Totem Wand,7,45.0,25.0,0,1,3
Ancient Totem Wand,8,40.0,25.0,0,2,3
Ancient Totem Wand,9,35.0,25.0,0,2,3
Ancient Totem Wand,10,30.0,25.0,1,2,6
Ancient Totem Wand,11,25.0,25.0,1,2,9
Ancient Totem Wand,12,20.0,25.0,1,2,14
Ancient Totem Wand,13,15.0,25.0,1,2,24
Ancient Totem Wand,14,5.0,25.0,1,2,36
Ancient Totem Wand,15,1.0,25.0,1,2,61
Ancient Totem Wrist Guards,1,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,2,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,3,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,4,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,5,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,6,100.0,0.0,0,0,0
Ancient Totem Wrist Guards,7,45.0,25.0,0,1,0
Ancient Totem Wrist Guards,8,40.0,25.0,0,2,0
Ancient Totem Wrist Guards,9,35.0,25.0,0,2,0
Ancient Totem Wrist Guards,10,30.0,25.0,1,2,0
Ancient Totem Wrist Guards,11,25.0,25.0,1,2,0
Ancient Totem Wrist Guards,12,20.0,25.0,1,2,1
Ancient Totem Wrist Guards,13,15.0,25.0,1,2,2
Ancient Totem Wrist Guards,14,5.0,25.0,1,2,3
Ancient Totem Wrist Guards,15,1.0,25.0,1,2,6
Apocalypse Arm Blade,1,100.0,0.0,0,0,0
Apocalypse Arm Blade,2,100.0,0.0,0,0,0
Apocalypse Arm Blade,3,100.0,0.0,0,0,0
Apocalypse Arm Blade,4,100.0,0.0,0,0,0
Apocalypse Arm Blade,5,100.0,0.0,0,0,0
Apocalypse Arm Blade,6,100.0,0.0,0,0,0
Apocalypse Arm Blade,7,45.0,25.0,0,1,1
Apocalypse Arm Blade,8,40.0,25.0,0,2,1
Apocalypse Arm Blade,9,35.0,25.0,0,2,1
Apocalypse Arm Blade,10,30.0,25.0,1,2,2
Apocalypse Arm Blade,11,25.0,25.0,1,2,3
Apocalypse Arm Blade,12,20.0,25.0,1,2,4
Apocalypse Arm Blade,13,15.0,25.0,1,2,8
Apocalypse Arm Blade,14,5.0,25.0,1,2,12
Apocalypse Arm Blade,15,1.0,25.0,1,2,20
Apocalypse Armour,1,100.0,0.0,0,0,0
